"","B","NK","CD4T","CD8T","Mono","Neutro","Eosino"
"GSM1007731",0,0.171220711466825,0.128060832456652,0,0,0.700718456076523,0
"GSM1007732",0,0.203211692365054,0.137290608531485,0,0,0.659497699103461,0
"GSM1007733",0,0.109483015328288,0.0837496794271608,0,0,0.806767305244552,0
"GSM1007734",0,0.066450489580735,0.0395218772737469,0.0619097539441418,0,0.832117879201376,0
"GSM1007735",0,0.167759831388785,0.192984990879133,0,0,0.639255177732082,0
"GSM1007736",0,0.167155167013135,0.127870382210286,0,0,0.704974450776579,0
"GSM1007737",0,0.0248839952157647,0,0.118110193800756,0,0.857005810983479,0
"GSM1007738",0,0.183388799418527,0.175677891270532,0,0,0.640933309310941,0
"GSM1007739",0,0.192753715091259,0.190482134060809,0,0,0.616764150847932,0
"GSM1007740",0,0.123516608488257,0.103811506285398,0,0,0.772671885226346,0
"GSM1007741",0,0.073908404078578,0.0634523815921265,0.027487022521616,0,0.835152191807679,0
"GSM1007742",0,0.089057698741783,0.105860957782587,0,0,0.80508134347563,0
"GSM1007743",0,0.0686232639635393,0.100148226942625,0,0.0185827553591129,0.812645753734723,0
"GSM1007744",0.00798964283614428,0.120423733058458,0.153729499256029,0,0,0.717857124849368,0
"GSM1007745",0,0.0787378953887262,0.0772956458260908,0.0622752788114266,0,0.781691179973756,0
"GSM1007746",0,0.0454274678002817,0.0818229884672244,0.0743013871569323,0.0195952178732514,0.77885293870231,0
"GSM1007747",0,0.019746119925586,0.193214978392903,0.0480992660302736,0.00907613044406693,0.72986350520717,0
"GSM1007748",0,0.0751287457755804,0.0311925290732494,0.0686701937615231,0,0.825008531389647,0
"GSM1007749",0,0.167025819137676,0.205271685453783,0,0,0.627702495408541,0
"GSM1007750",0,0.102769506743281,0.147970054812463,0,0,0.749260438444257,0
"GSM1007751",0,0.189560407276071,0.187944768064507,0,0,0.622494824659422,0
"GSM1007752",0,0.0964245963883197,0.126687558927629,0.0858512427198311,0.0353353105416359,0.655701291422584,0
"GSM1007753",0,0.0360870221388029,0.0949942841270738,0,0,0.868918693734123,0
"GSM1007754",0,0.0193910345538683,0.0881069419296511,0.0604795458691536,0.000743469133515112,0.831279008513812,0
"GSM1007755",0.000147696287302239,0.0113727584632501,0.269716125360611,0.065788835204801,0.00226279253866812,0.650711792145368,0
"GSM1007756",0,0.125900258503324,0.268763769279349,0.086119389755928,0,0.519216582461399,0
"GSM1007757",0,0.0381613555812438,0.0947347885445824,0.10266530078647,0,0.764438555087703,0
"GSM1007758",0,0.0702150724319007,0.167238698911836,0.0504418875173484,0.0592439901837084,0.652860350955207,0
"GSM1007759",0,0,0.0514195506017224,0.12984726447213,0,0.818733184926147,0
"GSM1007760",0,0,0.0289108797306963,0.272470164736125,0,0.698618955533178,0
"GSM1007761",0,0.014073196949327,0.1733472890208,0.110609886398929,0.0141115999629096,0.687858027668034,0
"GSM1007762",0.028335567672711,0,0.162435848263597,0.0946236486165585,0,0.714604935447133,0
"GSM1007763",0,0,0.118096320300044,0.172692945044433,0,0.709210734655523,0
"GSM1007764",0,0.0496413607673947,0.166303310540158,0.0433049284420849,0.00043583952581195,0.74031456072455,0
"GSM1007765",0,0.0836724282758505,0.178802616408633,0,0,0.737524955315516,0
"GSM1007766",0,0.108826992051017,0.209976001925673,0,0.00648489810851174,0.674712107914799,0
"GSM1007767",0,0.0846852885163761,0.185740153536621,0,0,0.729574557947003,0
"GSM1007768",0,0,0,0.185561015141501,0.00448479655997831,0.80995418829852,0
"GSM1007769",0.0144692470504726,0,0.120930231832936,0.24703150546794,0.00794849275487176,0.609620522893779,0
"GSM1007770",0,0.132492678704209,0.20368989419959,0,0.00233265703804224,0.661484770058159,0
"GSM1007771",0,0.00485030349906456,0.21248588254203,0.00610655666821672,0.00415478928605703,0.772402468004632,0
"GSM1007772",0.0185612154823131,0.00798437244397888,0.194103364074283,0.237291157403951,0.0377781845972311,0.504281705998242,0
"GSM1007773",0,0,0.17396347473559,0.203003159751391,0,0.623033365513019,0
"GSM1007774",0,0.0121040345014599,0.106315982157171,0.0863099154373706,0.00192662744474561,0.793343440459253,0
"GSM1007775",0,0,0,0.202777830551787,0.0628127359058048,0.734409433542408,0
"GSM1007776",0,0.0138648603117043,0.0820195292265837,0.0887874571942575,0,0.815328153267454,0
"GSM1007777",0,0.0637057110047443,0.160638606291213,0.0772571674853375,0,0.698398515218705,0
"GSM1007778",0,0.0388953676407422,0.115201438046092,0.109826101183,0,0.736077093130165,0
"GSM1007779",0,0.0494067796270984,0.185087032828463,0.0888497839846138,0.00773584178170044,0.668920561778124,0
"GSM1007780",0,0.0627384503896426,0.0983720103361679,0.130943969325729,0,0.707945569948461,0
"GSM1007781",0,0.0285528779619148,0,0.239969178105775,0.0226591391459838,0.708818804786327,0
"GSM1007782",0,0.0664271169200009,0.0698705066522285,0,0,0.863702376427771,0
"GSM1007783",0,0.029880756146012,0.138677030336084,0.0825731223743642,0.000970060954416145,0.747899030189124,0
"GSM1007784",0,0.00822310561112522,0.0133986741162304,0.0168116709260985,0,0.961566549346546,0
"GSM1007785",0.00407034487440906,0.0288180632045871,0.177987171397577,0.0209182561762886,0,0.768206164347139,0
"GSM1007786",0,0.0515192123853234,0.168651224946297,0,0,0.77982956266838,0
"GSM1007787",0,0.0290680660269172,0.174791652914807,0.0701056345284906,0,0.726034646529785,0
"GSM1007788",0,0.0325775985283333,0.0794511315692356,0.0329881423015916,0,0.854983127600839,0
"GSM1007789",0.000678810175906275,0,0.226811417797879,0.133577764090533,0,0.638932007935682,0
"GSM1007790",0,0.0371548565850426,0.206020127274131,0.0400032468883453,0,0.716821769252481,0
"GSM1007791",0,0.00962140850196353,0.0932179017058932,0.0378579085583097,0.0151091438594432,0.84419363737439,0
"GSM1007792",0,0,0.18703174107337,0,0.0234611391346099,0.78950711979202,0
"GSM1007793",0,0,0.0437054290840014,0.0622855465440747,0.0379566583425397,0.856052366029384,0
"GSM1007794",0,0,0.115659923767114,0.156991059281303,0,0.727349016951582,0
"GSM1007795",0,0.0229263033777806,0.13271651844612,0.0199043089966308,0.0302593861200888,0.79419348305938,0
"GSM1007796",0,0,0.00611765592944703,0.103534938547674,0,0.890347405522879,0
"GSM1007797",0,0,0.239493617485468,0.113092530404208,0.0299860016505358,0.617427850459787,0
"GSM1007798",0,0.0595689508212351,0.16366394764805,0,0.0285383132253974,0.748228788305318,0
"GSM1007799",0,0,0.0842522942392002,0.139489332278307,0,0.776258373482493,0
"GSM1007800",0,0.0159761151409721,0.120926594902349,0.0538469766714627,0.051972319918383,0.757277993366834,0
"GSM1007801",0,0.0979093253503633,0.241453081675003,0.0308403440532884,0,0.629797248921345,0
"GSM1007802",0,0.0344006912329821,0.193765079267545,0.00688449058572231,0,0.764949738913751,0
"GSM1007803",0,0.0375052830015409,0.238226500727278,0.066970308564588,0.0102841258445081,0.647013781862085,0
"GSM1007804",0,0.0228910604604603,0.0781848671990959,0.285017214505381,0.0412001303156478,0.572706727519415,0
"GSM1007805",0,0,0,0.182867109420325,0,0.817132890579675,0
"GSM1007806",0,0.037462947482329,0.212154692922747,0.0398087073089015,0.0173524889436578,0.693221163342365,0
"GSM1007807",0,0.0171337790967394,0.278314473457917,0,0.00206319609730837,0.702488551348035,0
"GSM1007808",0.00689102202752952,0.0269791981847705,0.287370902379918,0.0617876584605369,0,0.616971218947245,0
"GSM1007809",0,0,0.0248052299765059,0.205514354289046,0.0513196198761204,0.718360795858328,0
"GSM1007810",0,0,0.0217908542385616,0.130064669427827,0.0350663479143181,0.813078128419293,0
"GSM1007811",0,0,0.0366632634068685,0.144458815311147,0,0.818877921281984,0
"GSM1007812",0,0.0450348538493151,0.229970466626523,0.0197630263718397,0,0.705231653152322,0
"GSM1007813",0,0,0.123275443300474,0.00989719054661873,0,0.866827366152907,0
"GSM1007814",0,0.0265841978820135,0.177268400247045,0.0173820834414664,0,0.778765318429475,0
"GSM1007815",0,0.0376432632789664,0.178633514941451,0.0394559339693744,0,0.744267287810208,0
"GSM1007816",0,0,0.0189785085419907,0.232729165348929,0.02177810952349,0.72651421658559,0
"GSM1007817",0.023027080282506,0,0.02075008224384,0.228798147626946,0,0.727424689846708,0
"GSM1007818",0,0.00325687809285838,0.0944596273234411,0.0675168724971326,0.0171836808508773,0.817582941235691,0
"GSM1007819",0,0.00528826137847104,0.212882201032139,0.115282459291173,0.0159502435562517,0.650596834741965,0
"GSM1007820",0,0.013436975557253,0.10099229035753,0.0492996724066019,0,0.836271061678615,0
"GSM1007821",0,0.0603977735339377,0.192760900033672,0.0662977156379958,0,0.680543610794394,0
"GSM1007822",0,0.0257162457394504,0.175608566349063,0.062977037446772,0.00499513210364146,0.730703018361073,0
"GSM1007823",0,0,0.0719279408417619,0.110598728119942,0,0.817473331038296,0
"GSM1007824",0,0.0240133839066172,0.184924554089675,0,0,0.791062062003708,0
"GSM1007825",0,0.0737681314683424,0.142026565802703,0,0.0217541934072537,0.762451109321701,0
"GSM1007826",0,0.00275794651136377,0.0385567914558285,0.185327767926686,0.0164717892861976,0.756885704819924,0
"GSM1007827",0.00837678283178171,0.0436750166050291,0.17059664463247,0.172415800099569,0.0121622568952449,0.592773498935905,0
"GSM1007828",0,0.0128818519616386,0.176293675770225,0.0314008413111905,0.0089134386141299,0.770510192342816,0
"GSM1007829",0,0.0025709842870252,0.189920836174608,0.140323103893066,0,0.6671850756453,0
"GSM1007830",0,0,0.0297997120169793,0.189192924142335,0.038992726951499,0.742014636889187,0
"GSM1007831",0,0.0437635557494619,0.0257432317892213,0.126340110105569,0,0.804153102355747,0
"GSM1007832",0,0.0172351884524471,0.144959870022573,0.062918554154116,0.0308380267347112,0.744048360636152,0
"GSM1007833",0,0.0612204503465674,0.167027144333885,0.0510334474089435,0.0276922313632066,0.693026726547398,0
"GSM1007834",0,0.0703726036761737,0.136294059056428,0,0.0617959513348392,0.731537385932559,0
"GSM1007835",0,0,0.241701685547,0.0746233007890963,0.0193732653484056,0.664301748315498,0
"GSM1007836",0.0333412822333352,0.0439047981993581,0.270642697659976,0.0809991249729915,0.0207853147611594,0.55032678217318,0
"GSM1007837",0.110493526140534,0,0,0.44562087026476,0.0126164867197365,0.431269116874969,0
"GSM1007838",0,0.0425250623040103,0.134601803304287,0.156212137510144,0.0157146158528,0.650946381028758,0
"GSM1007839",0,0,0.141320078440715,0.119442312175141,0,0.739237609384144,0
"GSM1007840",0,0.0348228576358647,0.0240131118075139,0.131919067618351,0.0069568757449356,0.802288087193335,0
"GSM1007841",0.0334306153523654,0,0.205183012473306,0.082452905197977,0.0324344849357629,0.646498982040589,0
"GSM1007842",0,0.0148151115788973,0.188455372339453,0.182040204063604,0,0.614689312018046,0
"GSM1007843",0,0.0427596796623547,0.0395056171259816,0.138912699068013,0,0.778822004143651,0
"GSM1007844",0,0.0679007579010614,0.164076429785001,0.0547286918154113,0,0.713294120498527,0
"GSM1007845",0,0.0818245800661694,0.15226054583024,0.0855901135153664,0.0412173633450844,0.639107397243139,0
"GSM1007846",0,0.073084091872903,0.21315679672508,0,0,0.713759111402017,0
"GSM1007847",0,0.0431680896252261,0.14124877593483,0.0144377497691089,0.0212672413674165,0.779878143303419,0
"GSM1007848",0,0.136436102658849,0.234210069881963,0,0,0.629353827459188,0
